line,categories,string
75788,Functions,GetDownloadUrlRequest
75789,Functions,GetFileMetadataRequest
75790,Functions,GetUploadUrlRequest
75791,Functions,get_FileDetails
75795,Functions,get_After
75801,Functions,get_CustomId
75813,Functions,GetCustomItemsRequest
75815,Functions,GetCustomKeysRequest
75816,Functions,GetItemsRequest
75817,Functions,GetKeysRequest
75818,Functions,GetPrivateCustomItemsRequest
75819,Functions,GetPrivateCustomKeysRequest
75820,Functions,GetProtectedItemsRequest
75821,Functions,GetProtectedKeysRequest
75822,Functions,GetPublicItemsRequest
75823,Functions,GetPublicKeysRequest
75825,Functions,get_QueryIndexBody
75833,Functions,get_SetItemBody
75837,Functions,get_SetItemBatchBody
75854,Functions,get_Configuration
75860,Functions,<GetDownloadUrlAsync>d__8
75861,Functions,<GetUploadUrlAsync>d__10
75868,Functions,GetCustomItemsAsync
75869,Functions,GetItemsAsync
75870,Functions,GetProtectedItemsAsync
75871,Functions,GetPublicItemsAsync
75879,Functions,<GetCustomItemsAsync>d__17
75880,Functions,<GetItemsAsync>d__19
75881,Functions,<GetProtectedItemsAsync>d__23
75882,Functions,<GetPublicItemsAsync>d__25
75888,Functions,get_AccessClass
75892,Functions,get_AccessClassOptions
75911,Functions,includeAlpha
75916,Functions,getValue
76024,Economy,ExpandTo
76026,Functions,SplitPascalCase
76029,Functions,CalculateLevenshteinDistance
76030,Functions,GetMaybeSimplifiedTypeName
76034,Functions,FindIdealConstructor
76037,Functions,GetCtorScore
76044,Functions,CreateWeakStaticValueGetter
76045,Functions,CreateWeakInstanceValueGetter
76047,Functions,CreateValueGetter
76048,Functions,TTarget
76049,Functions,CreateWeakAliasForInstanceGetDelegate1
76050,Functions,CreateWeakAliasForInstanceGetDelegate2
76051,Functions,CreateWeakAliasForStaticGetDelegate
76057,Functions,CreateEmittedDeepValueGetterDelegate
76058,Functions,CreateSlowDeepStaticValueGetterDelegate
76059,Functions,CreateSlowDeepInstanceValueGetterDelegate
76061,Functions,SlowGetMemberValue
76063,Functions,GetMemberPath
76064,Economy,expectMethod
76065,Functions,GetStepMember
76066,Functions,WeakListGetItem
76068,Functions,CreateWeakAliasForInstanceGetDelegate1MethodInfo
76069,Functions,CreateWeakAliasForInstanceGetDelegate2MethodInfo
76070,Functions,CreateWeakAliasForStaticGetDelegateMethodInfo
76080,Functions,StrongListGetItemMethod
76082,Functions,<CreateWeakInstanceValueGetter>b__0
76083,Functions,<CreateValueGetter>b__0
76087,Functions,<CreateWeakAliasForInstanceGetDelegate1>b__0
76089,Functions,<CreateWeakAliasForInstanceGetDelegate2>b__0
76090,Functions,<CreateWeakAliasForStaticGetDelegate>b__0
76095,Functions,<CreateSlowDeepStaticValueGetterDelegate>b__0
76096,Functions,<CreateSlowDeepInstanceValueGetterDelegate>b__0
76102,Functions,get_ConfigAttribute
76103,Functions,get_HasInstanceLoaded
76116,Functions,get_AssetPath
76117,Functions,get_AssetPathWithAssetsPrefix
76118,Functions,get_AssetPathWithoutAssetsPrefix
76119,Functions,get_ResourcesPath
76120,Functions,get_UseAsset
76122,Functions,get_IsInResourcesFolder
76131,Economy,ExpandHeight
76132,Economy,ExpandWidth
76139,Functions,GetCachedOptions
76204,Functions,get_BuildName
76226,Functions,get_PeekChar
76227,Functions,get_NextWord
76228,Functions,get_NextToken
76233,Economy,expirationTime
76237,Functions,get_CurrentAccessToken
76239,Functions,get_TokenString
76241,Economy;Functions,get_ExpirationTime
76242,Economy,set_ExpirationTime
76243,Functions,get_Permissions
76245,Functions,get_UserId
76247,Functions,get_LastRefresh
76249,Functions,get_GraphDomain
76253,Economy,<ExpirationTime>k__BackingField
76260,Economy,ExpirationTime
76271,Functions,get_FacebookGameObject
76277,Functions,get_GraphUrl
76278,Functions,get_GraphApiUserAgent
76279,Functions,get_IsEditor
76280,Functions,get_IsWeb
76281,Functions,get_UnitySDKUserAgentSuffixLegacy
76282,Functions,get_UnitySDKUserAgent
76283,Functions,get_DebugMode
76284,Functions,GetCurrentPlatform
76293,Functions,CustomUpdateContent
76297,Heroes,_image
76299,Functions,CustomUpdateLocalizedText
76303,Functions,CustomUpdateMedia
76306,Functions,CustomUpdateMediaInfo
76308,Functions,get_AppId
76310,Functions,get_ClientToken
76312,Functions,get_GraphApiVersion
76314,Functions,get_IsLoggedIn
76315,Functions,get_LimitAppEventUsage
76317,Functions,get_FacebookImpl
76319,Functions,get_FacebookDomain
76321,Functions,get_OnDLLLoadedDelegate
76332,CombatStats,LogInWithPublishPermissions
76353,Functions,GetAppLink
76359,Economy,currency
76362,Functions,GetCatalog
76363,Functions,GetPurchases
76368,Functions,GetSubscribableCatalog
76369,Functions,GetSubscriptions
76377,Economy;Functions,LoadRewardedVideo
76378,Economy;Functions,ShowRewardedVideo
76380,Functions,GetFriendFinderInvitations
76388,Progression,PostTournamentScore
76389,Progression;Functions,GetTournament
76390,Progression,ShareTournament
76392,Heroes,imageBase64DataUrl
76394,Progression,CreateTournament
76396,Heroes,imageUri
76398,Heroes;Functions,UploadImageToMediaLibrary
76402,Functions,GetUserLocale
76421,Functions,get_MobileFacebookImpl
76425,Functions,get_FBGameObject
76432,Functions,PerformCustomUpdate
76436,Functions,GetPayload
76441,Heroes,SwitchGamingContext
76443,Functions,GetCurrentGamingContext
76446,Functions,get_LimitEventUsage
76448,Functions,get_SDKName
76449,Functions,get_SDKVersion
76450,Functions,get_SDKUserAgent
76451,Functions,get_LoggedIn
76453,Functions,get_CallbackManager
76461,Functions,OnGetAppLinkComplete
76467,Functions,GetGraphUrl
76482,Functions,get_Facebook
76516,Economy,CurrencyAmount
76517,Functions,get_Amount
76519,Economy;Functions,get_Currency
76520,Economy,set_Currency
76522,Economy,<Currency>k__BackingField
76524,Heroes,imageURI
76525,Economy,priceAmount
76526,Economy,priceCurrencyCode
76528,Functions,get_ProductID
76530,Heroes;Functions,get_ImageURI
76531,Heroes,set_ImageURI
76532,Economy;Functions,get_Price
76533,Economy,set_Price
76534,Economy;Functions,get_PriceAmount
76535,Economy,set_PriceAmount
76536,Economy;Functions,get_PriceCurrencyCode
76537,Economy,set_PriceCurrencyCode
76539,Heroes,<ImageURI>k__BackingField
76540,Economy,<Price>k__BackingField
76541,Economy,<PriceAmount>k__BackingField
76542,Economy,<PriceCurrencyCode>k__BackingField
76545,Economy,PriceAmount
76546,Economy,PriceCurrencyCode
76551,Economy,purchasePrice
76554,Functions,get_DeveloperPayload
76556,Functions,get_IsConsumed
76557,Functions,get_PaymentActionType
76559,Functions,get_PaymentID
76561,Functions,get_PurchasePlatform
76563,Economy;Functions,get_PurchasePrice
76564,Economy,set_PurchasePrice
76565,Functions,get_PurchaseTime
76567,Functions,get_PurchaseToken
76569,Functions,get_SignedRequest
76576,Economy,<PurchasePrice>k__BackingField
76590,Functions,get_SubscriptionTerm
76599,Functions,get_DeactivationTime
76601,Functions,get_IsEntitlementActive
76603,Functions,get_PeriodStartTime
76605,Functions,get_PeriodEndTime
76615,Functions,get_AccessToken
76619,Functions,get_TargetUrl
76620,Functions,set_TargetUrl
76621,Functions,get_Ref
76623,Functions,get_Extras
76626,Functions,<TargetUrl>k__BackingField
76629,Functions,TargetUrl
76632,Functions,get_RequestID
76634,Functions,get_To
76640,Functions,get_Products
76651,Functions,get_Texture
76675,Functions,get_CallbackId
76686,Functions,get_ResultDictionary
76689,Functions,IReferralsGetDataResult
76690,Economy;Functions,IRewardedVideoResult
76698,Functions,get_AuthenticationToken
76701,Economy,ExpirationTimestampKey
76709,Functions,get_Failed
76715,Functions,get_Payload
76720,Functions,get_Purchase
76724,Functions,get_Purchases
76730,Functions,get_ErrorDictionary
76733,Functions,get_RawResult
76737,Functions,get_CanvasErrorCode
76740,Functions,GetErrorValue
76741,Functions,GetCancelledValue
76742,Functions,GetCallbackId
76754,Functions,GetWebFormattedResponseDictionary
76756,Economy;Functions,RewardedVideoResult
76759,Functions,get_PostId
76761,Functions,get_PostIDKey
76766,Functions,get_SubscribableProducts
76771,Functions,get_Subscription
76775,Functions,get_Subscriptions
76795,Functions,GetUserAgent
76802,Economy,ParseExpirationDateFromResult
76825,Functions,get_AsyncRequestStringWrapper
76851,Functions,updateMainCamera
76852,Functions,getScreenCoordinate
76853,Functions,getClasstypeBitmaskButton
76855,Functions,getVisibility
76859,Functions,get_eventBindingManager
76867,Functions,get_className
76885,Functions,get_eventName
76887,Functions,get_eventType
76889,Functions,get_appVersion
76900,Functions,get_eventBindings
76907,Functions,get_MediaId
76919,Heroes,imageURL
76923,Heroes;CombatStats,ageRange
76926,Functions,get_UserID
76928,Functions,get_FirstName
76930,Functions,get_MiddleName
76932,Functions,get_LastName
76934,Functions,get_Email
76936,Heroes;Functions,get_ImageURL
76937,Heroes,set_ImageURL
76938,Functions,get_LinkURL
76940,Functions,get_FriendIDs
76942,Functions,get_Birthday
76944,Heroes;CombatStats;Functions,get_AgeRange
76945,Heroes;CombatStats,set_AgeRange
76946,Functions,get_Hometown
76949,Functions,get_Gender
76956,Heroes,<ImageURL>k__BackingField
76960,Heroes;CombatStats,<AgeRange>k__BackingField
76971,Heroes;CombatStats,AgeRange
76974,Heroes;CombatStats,UserAgeRange
76977,Heroes;CombatStats,AgeRangeFromDictionary
76984,Progression,ITournamentResult
76985,Progression,TournamentResult
76986,Progression;Functions,get_TournamentId
76987,Progression,set_TournamentId
76988,Functions,get_ContextId
76990,Functions,get_EndTime
76992,Progression;Functions,get_TournamentTitle
76993,Progression,set_TournamentTitle
76994,Progression,<TournamentId>k__BackingField
76997,Progression,<TournamentTitle>k__BackingField
76998,Progression,TournamentId
77001,Progression,TournamentTitle
77002,Progression;Functions,IGetTournamentsResult
77003,Progression;Functions,GetTournamentsResult
77004,Progression,set_Tournaments
77005,Progression,<Tournaments>k__BackingField
77006,Progression,Tournaments
77009,Progression,ITournamentScoreResult
77010,Progression,TournamentScoreResult
77012,Heroes,ISwitchGamingContextResult
77016,Heroes,SwitchGamingContextResult
77017,Functions,IGetCurrentGamingContextResult
77018,Functions,GetCurrentGamingContextResult
77023,Functions,GetWindowsWrapper
77031,Functions,get_WindowsFacebookImpl
77036,Functions,get_EditorGameObject
77041,Heroes;Functions,OnUploadImageToMediaLibraryComplete
77044,Functions,OnGetCatalogComplete
77045,Functions,OnGetPurchasesComplete
77048,Functions,OnGetSubscribableCatalogComplete
77049,Functions,OnGetSubscriptionsComplete
77057,Economy;Functions,OnLoadRewardedVideoComplete
77058,Economy;Functions,OnShowRewardedVideoComplete
77059,Functions,OnGetPayloadComplete
77061,Progression,OnPostTournamentScoreComplete
77062,Progression;Functions,OnGetTournamentComplete
77063,Progression,OnShareTournamentComplete
77064,Progression,OnCreateTournamentComplete
77065,Progression;Functions,OnGetTournamentsComplete
77066,Progression;Functions,OnUpdateTournamentComplete
77067,Progression,OnTournamentDialogSuccess
77068,Progression,OnTournamentDialogCancel
77069,Progression,OnTournamentDialogError
77072,Heroes,OnSwitchGamingContextComplete
77074,Functions,OnGetCurrentGamingContextComplete
77085,Functions,get_CallbackID
77087,Functions,get_DialogTitle
77112,Functions,get_EmptyDialogTitle
77124,Functions,get_SubTitle
77136,Functions,get_MobileFacebook
77153,Functions,FBGetUserID
77158,Functions,GetIOSWrapper
77161,Functions,get_NumEntries
77174,Functions,GetAndroidWrapper
77181,Progression,<CreateTournament>b__73_0
77182,Progression,<CreateTournament>b__73_1
77183,Progression,<ShareTournament>b__74_0
77184,Progression,<ShareTournament>b__74_1
77196,Functions,GetCanvasJSWrapper
77212,Functions,get_CanvasFacebookImpl
77220,Functions,GetSDKVersion
77250,Functions,GetIntroductoryOffer
77251,Functions,GetPromotionalOffers
77266,Functions,GetStoreConnectionState
77280,Economy;Functions,GetIntroductoryPriceDictionary
77282,Functions,get_Apple
77284,CombatStats,FetchProductsWithNoRetries
77286,Functions,GetProducts
77287,Functions,GetProductById
77294,Functions,GetServiceFactory
77299,CombatStats;Functions,get_FailedFetchProducts
77300,Functions,get_FailureReason
77301,CombatStats,<FailedFetchProducts>k__BackingField
77303,CombatStats,FailedFetchProducts
77306,Functions,get_IsRetryable
77313,Functions,get_RequestedProducts
77314,Functions,get_SuccessAction
77315,Functions,get_FailureAction
77325,CombatStats,fetchProductsUseCase
77332,CombatStats,m_FetchProductsUseCase
77346,Functions,GetDefaultProductService
77347,Functions,GetProductService
77348,Functions,GetProductServiceInternal
77351,CombatStats,FetchProductsUseCase
77357,Functions,GetMatchingDefinition
77369,Functions,<GetMatchingDefinition>b__0
77371,CombatStats,IFetchProductsUseCase
77375,CombatStats,fetchPurchasesUseCase
77387,CombatStats,m_FetchPurchasesUseCase
77395,Functions,get_CurrentOrder
77396,Functions,get_NewSubscription
77406,Functions,GetMatchingRequest
77409,Functions,<GetMatchingRequest>b__0
77413,Functions,get_appReceipt
77448,CombatStats,FetchPurchases
77472,CombatStats,IFetchPurchasesUseCase
77488,Functions,get_AppReceipt
77491,Functions,get_StoreName
77494,Functions,get_jwsRepresentation
77520,Functions,get_Product
77521,Functions,get_Quantity
77525,Functions,get_ProductToCheck
77526,Functions,get_OnChecked
77533,Functions,get_OrderToConfirm
77566,Functions,get_PurchasedProductInfo
77568,Functions,get_Receipt
77569,Functions,get_TransactionID
77573,Functions,get_productId
77574,Functions,get_subscriptionInfo
77579,Functions,get_CartOrdered
77581,Functions,get_Info
77587,Functions,GetReceipt
77598,Functions,get_ConfirmedOrders
77599,Functions,get_PendingOrders
77600,Functions,get_DeferredOrders
77627,Economy,hasIntroductoryPriceTrial
77629,Functions,updateMetadata
77631,Economy,isExpired
77634,Economy;Functions,GetExpireDate
77635,Economy;Functions,getExpireDate
77650,Economy,m_IsIntroductoryPricePeriod
77653,Economy,m_SubscriptionExpireDate
77656,Economy,m_IntroductoryPrice
77657,Economy,m_IntroductoryPricePeriod
77658,Economy,m_IntroductoryPriceCycles
77669,Functions,GetSubscriptionInfo
77670,Functions,GetAppleAppStoreSubInfo
77671,Functions,GetAppleAppStoreSubInfoFromReceipt
77673,Functions,GetGooglePlayStoreSubInfo
77677,Functions,<GetGooglePlayStoreSubInfo>b__11_0
77694,CombatStats,TryFetchPurchases
77707,Functions,UpdateEntitlementOrder
77721,CombatStats,<TryFetchPurchases>b__51_0
77731,Functions,GetDefaultPurchaseService
77732,Functions,GetPurchaseService
77733,Functions,GetPurchaseServiceInternal
77750,CombatStats,FetchPurchasesUseCase
77755,Functions,get_m_Store
77763,Functions,get_NumberOfAttempts
77771,Economy,ExponentialBackOffRetryPolicy
77774,Economy,exponentialFactor
77776,Functions,CalculateMaxNumberOfRetriesBeforeCeiling
77782,Economy,m_ExponentialFactor
77830,Functions,get_OfferType
77831,Economy;Functions,get_ExpirationDate
77832,Functions,get_PurchaseDate
77833,Functions,get_ProductType
77834,Functions,get_RenewalProductId
77837,Economy,expirationDate
77842,Economy,<ExpirationDate>k__BackingField
77847,Economy,ExpirationDate
77857,Functions,GetConnectionState
77865,Functions,get_Google
77888,Functions,GetStore
77889,Functions,GetDefaultStore
77899,Functions,GetDefaultStoreService
77900,Functions,GetStoreService
77901,Functions,GetStoreServiceInternal
77921,Functions,get_AppleStoreExtendedService
77922,Functions,get_GooglePlayStoreExtendedService
77923,Functions,get_AppleStoreExtendedProductService
77924,Functions,get_AppleStoreExtendedPurchaseService
77940,Functions,UpdateCurrentEnvironment
77945,Functions,OnUpdatedCoreServicesEnvironment
77960,Functions,GetParameterInstancesForConstructor
77966,Functions,<GetParameterInstancesForConstructor>b__14_0
77979,Functions,UpdateStoreSpecificIDs
78080,Economy,googlePrice
78083,Functions,get_allProducts
78093,Functions,get_androidStore
78098,Functions,get_appStore
78108,Functions,get_definition
78110,Functions,get_metadata
78113,Functions,get_transactionID
78117,Functions,get_hasReceipt
78118,Functions,get_receipt
78132,Functions,get_storeSpecificId
78134,Functions,get_payouts
78141,Economy,currencyCode
78142,Economy,localizedPrice
78144,Economy;Functions,get_localizedPriceString
78145,Economy,set_localizedPriceString
78146,Functions,get_localizedTitle
78148,Functions,get_localizedDescription
78150,Economy;Functions,get_isoCurrencyCode
78151,Economy,set_isoCurrencyCode
78152,Economy;Functions,get_localizedPrice
78153,Economy,set_localizedPrice
78154,Economy,<localizedPriceString>k__BackingField
78157,Economy,<isoCurrencyCode>k__BackingField
78158,Economy,<localizedPrice>k__BackingField
78159,Economy,localizedPriceString
78162,Economy,isoCurrencyCode
78164,Functions,get_item
78166,Functions,get_reason
78187,Functions,GetUnityPlayerClass
78188,Functions,GetCurrentActivity
78190,Functions,GetGoogleProductMetadataExtension
78191,Functions,GetGoogleProductMetadata
78195,Economy,ChargeProratedPrice
78197,Economy,ChargeFullPrice
78203,Functions,get_originalJson
78207,Economy,set_introductoryPrice
78208,Economy,set_introductoryPricePeriod
78209,Economy,set_introductoryPriceCycles
78213,Economy,<introductoryPrice>k__BackingField
78214,Economy,<introductoryPricePeriod>k__BackingField
78215,Economy,<introductoryPriceCycles>k__BackingField
